"Type_MRG_PA","gmw1996_ha","gmw2016_ha","gmw2020_ha","max_extent_ha","loss_since1996_ha","gain_f2016t2020_ha"
"Lagoon_20280_8492_NA",367.550332978597,196.561533317077,159.957086428541,389.317856974442,229.360770545901,7.82180548693985
"Lagoon_20281_8492_NA",276.526243358877,55.8509953964044,134.321426840642,289.686383352269,155.364956511627,2.00118146718442
"Lagoon_20282_8492_NA",109.274700147124,107.695407161725,109.882124204803,113.466056506427,3.58393230162348,1.4578117819488
"Lagoon_20283_8492_NA",20.6636810721187,22.2438402072996,20.9067816974813,23.2162772668981,2.3094955694169,0.243101676374674
"Lagoon_20284_8492_NA",287.119522184484,278.796359061762,272.478039292437,291.676136442287,19.1980971498502,0.182259709024429
"Lagoon_20285_8492_NA",228.410934077516,193.228883666638,194.99104294724,229.626438779784,34.6353958325432,0.42534704451561
"Lagoon_20286_8492_NA",69.2784789486622,69.2119921470947,68.9638748155832,69.4608620255444,0.496987209961176,0
"Lagoon_20287_8492_NA",282.154901754274,150.202496700075,163.731094587759,283.391308986088,119.660214398329,0.0345406547307968
"Lagoon_20288_8492_NA",585.781913587444,580.437273820909,581.348306416004,594.346247863919,12.9979414479145,1.09322233589888
"Lagoon_20289_8492_NA",535.806499566662,534.04518003309,536.717530104881,540.726634597385,4.00910449250478,1.57911774231195
"Lagoon_20290_8492_NA",200.467258712959,123.127155502982,134.694301423768,210.152269644458,75.4579682206901,0.242892262351513
"Lagoon_20291_8324_NA",182.145413246255,151.029637966561,150.605094292805,184.693735387427,34.0886410946223,0
"Lagoon_20292_8324_NA",563.610755263932,549.179371284067,553.181430663562,582.045994443953,28.8645637803904,9.09542822331786
"Lagoon_20293_8324_NA",122.688283279013,110.44378117163,117.802649018619,131.073122279049,13.2704732604301,5.30805712051392
"Lagoon_20294_8324_NA",192.329813797826,194.076071331607,202.325611441111,205.819141647178,3.49353020606708,8.61086647711992
"Lagoon_20295_8324_NA",150.304052297993,144.141163428333,135.465235217238,151.262790783385,15.7975555661473,0
